99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
110	88	0	0
88	40	0	0
47	-47	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
0	0	0	0
0	0	0	0
9	9	0	0
66	66	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
99	99	0	0
58	58	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	-100
0	0	0	0
0	0	0	0
0	0	0	0
-40	-40	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
29	17	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
48	-48	0	0
39	-39	0	0
0	0	0	0
-70	-70	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-99	-99	0	0
-92	-92	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
